game_id,away_team_name,away_id,away_powerPlayPercentage,away_savePctg,away_shootingPctg,away_shots,away_shotsAllowed,away_penaltyKillPercentage,away_powerplayspergame,away_faceOffWinPercentage,home_team_name,home_id,home_powerPlayPercentage,home_savePctg,home_shootingPctg,home_shots,home_shotsAllowed,home_penaltyKillPercentage,home_powerplayspergame,home_faceOffWinPercentage,result
0028,Vancouver Canucks,23,0.0,0.89726507713885,0.09642857142857142,37.5,38.5,-24.0,3.5,50.900000000000006,Calgary Flames,20,33.3,0.8823529411764706,0.11538461538461539,26.0,34.0,-24.0,3.0,45.5,1
0029,Montréal Canadiens,8,66.7,0.8529411764705882,0.125,32.0,34.0,-49.0,3.0,46.0,Edmonton Oilers,22,25.0,0.9035714285714285,0.10273492286115007,38.5,37.5,1.0,4.0,49.099999999999994,0
0030,San Jose Sharks,28,25.0,0.918918918918919,0.08571428571428572,35.0,37.0,-24.0,4.0,45.3,Arizona Coyotes,53,25.0,0.9142857142857143,0.08108108108108109,37.0,35.0,-24.0,4.0,54.7,1
0031,Anaheim Ducks,24,0.0,0.8275862068965517,0.09090909090909091,22.0,29.0,1.0,1.0,57.9,Vegas Golden Knights,54,0.0,0.9090909090909091,0.1724137931034483,29.0,22.0,1.0,1.0,42.1,1
0032,Minnesota Wild,30,0.0,0.9117647058823529,0.14814814814814814,27.0,34.0,-24.0,6.0,38.7,Los Angeles Kings,26,25.0,0.8518518518518519,0.08823529411764706,34.0,27.0,1.0,4.0,61.3,0
0034,Chicago Blackhawks,16,29.15,0.8566748566748568,0.04876615746180964,30.0,35.0,-24.0,3.5,49.55,Florida Panthers,13,0.0,0.96,0.057692307692307696,52.0,25.0,1.0,3.0,56.1,1
0035,Washington Capitals,15,25.0,0.9069478908188586,0.15476190476190477,24.5,28.5,-15.649999999999999,1.0,48.9,Pittsburgh Penguins,5,26.65,0.7638888888888888,0.07442067736185384,33.5,23.5,-40.7,4.0,48.0,0
0036,Boston Bruins,6,20.0,0.9222873900293255,0.044884169884169885,32.5,26.5,1.0,3.5,61.150000000000006,New York Islanders,2,12.5,0.921875,0.06060606060606061,28.0,28.0,-5.25,6.0,57.099999999999994,1
0037,Buffalo Sabres,7,16.65,0.8452380952380952,0.09305210918114144,28.5,24.5,-24.0,4.0,51.1,Philadelphia Flyers,4,41.7,0.9255793226381461,0.2361111111111111,23.5,33.5,-25.65,4.5,52.0,0
0038,Columbus Blue Jackets,29,0.0,0.8813852813852814,0.0393939393939394,37.0,34.0,1.0,2.0,49.8,Detroit Red Wings,17,0.0,0.9328582145536384,0.09523809523809523,17.5,37.0,-25.65,2.0,46.8,0
0039,San Jose Sharks,28,37.5,0.8633056133056134,0.08697478991596638,34.5,31.5,-28.15,4.0,42.849999999999994,St. Louis Blues,19,0.0,0.8762183235867447,0.0625,26.5,32.5,-47.2,3.0,47.8,1
0040,Carolina Hurricanes,12,26.65,0.9047619047619048,0.0671417854463616,37.0,17.5,1.0,4.0,53.2,Nashville Predators,18,0.0,0.9606060606060607,0.11861471861471862,34.0,37.0,1.0,3.0,50.2,0
0041,Winnipeg Jets,52,25.0,0.8846153846153846,0.11764705882352941,34.0,26.0,-32.3,4.0,54.5,Toronto Maple Leafs,10,38.333333333333336,0.8538011695906432,0.11749786871270247,32.333333333333336,25.0,-27.900000000000002,4.333333333333333,57.23333333333333,1
0042,Vancouver Canucks,23,0.0,0.9029386228544714,0.06428571428571428,35.666666666666664,37.333333333333336,-32.333333333333336,3.6666666666666665,53.93333333333334,Calgary Flames,20,41.65,0.9411764705882353,0.10054945054945055,30.5,33.0,-11.5,4.5,42.75,1
0043,Montréal Canadiens,8,58.35,0.9121848739495798,0.13194444444444445,34.0,34.5,-24.0,2.5,42.8,Edmonton Oilers,22,16.666666666666668,0.8894179894179893,0.07801375809790957,37.333333333333336,37.0,-15.666666666666666,3.6666666666666665,52.86666666666667,0
0044,Arizona Coyotes,53,29.15,0.9130252100840336,0.13669438669438672,31.5,34.5,-36.5,3.5,57.150000000000006,Vegas Golden Knights,54,0.0,0.9318181818181819,0.11650992685475445,31.0,22.0,1.0,1.0,46.05,1
0045,Minnesota Wild,30,0.0,0.910427807486631,0.11952861952861953,35.5,33.5,-11.5,5.5,46.6,Anaheim Ducks,24,0.0,0.8834900731452455,0.06818181818181818,22.0,31.0,1.0,1.5,53.95,1
0046,New Jersey Devils,1,0.0,0.9551158301158301,0.07771260997067449,26.5,32.5,-19.0,4.0,38.85,New York Rangers,3,6.25,0.9393939393939394,0.078125,28.0,28.0,-11.5,5.5,42.900000000000006,0
0047,Buffalo Sabres,7,27.766666666666666,0.8816738816738816,0.11608879350814834,31.333333333333332,23.666666666666668,-15.666666666666666,4.0,52.9,Philadelphia Flyers,4,27.8,0.8963321610380434,0.17255892255892255,23.0,34.666666666666664,-33.43333333333333,3.3333333333333335,49.166666666666664,1
0049,Chicago Blackhawks,16,30.53333333333333,0.8581536081536082,0.05473299386342865,30.0,35.333333333333336,-24.0,3.3333333333333335,48.6,Florida Panthers,13,12.5,0.9466666666666667,0.0982905982905983,44.0,27.5,-15.649999999999999,3.5,54.7,1
0050,Washington Capitals,15,25.0,0.9009282235088687,0.1466528640441684,24.0,28.0,-10.1,2.0,48.23333333333333,Pittsburgh Penguins,5,17.766666666666666,0.7991143317230273,0.0866508219449396,31.333333333333332,23.333333333333332,-35.13333333333333,4.333333333333333,49.699999999999996,1
0051,Columbus Blue Jackets,29,0.0,0.902905502905503,0.06074538488331591,34.333333333333336,35.0,1.0,1.6666666666666667,46.86666666666667,Detroit Red Wings,17,0.0,0.920756051081736,0.0815100815100815,24.0,34.333333333333336,-16.766666666666666,2.0,50.86666666666667,1
0052,Carolina Hurricanes,12,26.099999999999998,0.9163059163059163,0.10031674585312995,32.666666666666664,22.666666666666668,-5.666666666666667,4.0,46.56666666666666,Nashville Predators,18,6.666666666666667,0.9181818181818183,0.09927849927849929,33.666666666666664,32.666666666666664,-7.333333333333333,3.6666666666666665,55.70000000000001,0
0053,Winnipeg Jets,52,12.5,0.902834008097166,0.07668067226890757,31.0,32.0,-65.65,4.0,44.95,Ottawa Senators,9,10.0,0.8972826086956522,0.1567982456140351,21.5,31.5,-31.5,5.0,41.15,0
0054,Colorado Avalanche,21,48.2,0.9375,0.12378167641325535,32.5,26.5,1.0,5.5,52.2,Los Angeles Kings,26,12.5,0.8804713804713804,0.08957219251336898,33.5,35.5,1.0,4.5,53.4,0
0055,San Jose Sharks,28,47.23333333333333,0.8583653583653584,0.1092652445593622,31.666666666666668,32.0,-18.433333333333334,3.6666666666666665,45.5,St. Louis Blues,19,0.0,0.8661968311091118,0.09217171717171717,28.666666666666668,30.333333333333332,-53.366666666666674,3.0,48.26666666666667,0
0056,Edmonton Oilers,22,12.5,0.8950046685340802,0.0681257031888168,34.5,36.25,-16.5,4.5,53.55,Toronto Maple Leafs,10,53.75,0.881422305764411,0.10786024363979002,33.75,25.75,-20.675,3.5,59.074999999999996,0
0057,Montréal Canadiens,8,45.56666666666666,0.9286360698125403,0.11737472766884532,34.0,31.666666666666668,-15.666666666666666,3.3333333333333335,43.333333333333336,Vancouver Canucks,23,0.0,0.8881414671408535,0.06673280423280423,33.5,36.0,-31.15,3.75,52.175000000000004,0
0058,Arizona Coyotes,53,26.099999999999998,0.8943977591036414,0.11196292446292448,31.666666666666668,32.333333333333336,-24.0,4.0,55.23333333333334,Vegas Golden Knights,54,0.0,0.9337121212121212,0.12529233218888391,30.0,25.333333333333332,-5.666666666666667,2.3333333333333335,46.9,1
0059,Minnesota Wild,30,0.0,0.9279395259787416,0.07968574635241302,35.0,31.333333333333332,-7.333333333333333,5.333333333333333,46.63333333333333,Anaheim Ducks,24,0.0,0.9223267154301636,0.05780022446689113,23.666666666666668,32.0,1.0,1.6666666666666667,53.73333333333333,0
0060,Philadelphia Flyers,4,20.85,0.9222491207785325,0.1544191919191919,24.75,36.0,-24.825,3.0,49.775,Boston Bruins,6,13.333333333333334,0.9285837502156288,0.029922779922779922,30.666666666666668,23.333333333333332,1.0,3.3333333333333335,57.13333333333333,0
0061,New Jersey Devils,1,16.666666666666668,0.9500772200772202,0.09942745426616395,27.0,38.333333333333336,-23.433333333333334,3.3333333333333335,42.86666666666667,New York Islanders,2,8.333333333333334,0.9479166666666666,0.06001188354129531,24.333333333333332,27.666666666666668,-3.1666666666666665,5.666666666666667,55.03333333333333,1
0062,Florida Panthers,13,25.0,0.9274074074074073,0.12108262108262109,39.333333333333336,30.333333333333332,-43.43333333333334,3.6666666666666665,51.63333333333333,Carolina Hurricanes,12,36.25,0.924071542492595,0.11095184510413318,31.5,26.5,-12.325,3.75,47.025,0
0063,Tampa Bay Lightning,14,25.0,0.9512338425381903,0.14332514332514334,35.0,30.0,-28.15,3.5,50.45,Columbus Blue Jackets,29,0.0,0.8994013494013494,0.06639237199582027,31.75,33.0,-24.0,1.75,44.075,0
0064,Winnipeg Jets,52,15.0,0.9108324281623382,0.09873949579831932,30.0,35.0,-56.76666666666667,4.333333333333333,45.166666666666664,Ottawa Senators,9,20.0,0.8839026915113872,0.1289224076451291,28.0,30.333333333333332,-27.333333333333332,5.0,45.56666666666666,0
0065,Montréal Canadiens,8,59.175,0.9018341952165481,0.12275326797385622,34.5,30.75,-24.0,2.75,45.9,Vancouver Canucks,23,10.0,0.882735395934905,0.0891005291005291,32.4,36.0,-44.72,4.2,51.02,0
0066,Colorado Avalanche,21,43.23333333333333,0.9316666666666666,0.12418778427550357,29.666666666666668,26.0,-10.1,5.666666666666667,52.1,Los Angeles Kings,26,19.433333333333334,0.8786475869809203,0.08638146167557932,30.666666666666668,31.666666666666668,-10.1,4.0,51.63333333333333,1
0067,Buffalo Sabres,7,20.825,0.8862554112554112,0.08706659513111126,33.5,25.25,-11.5,3.75,51.775,Washington Capitals,15,18.75,0.8840295009649849,0.14845118649466477,24.5,28.5,-24.0,2.0,45.449999999999996,0
0068,New York Rangers,3,15.266666666666666,0.911976911976912,0.07208333333333333,35.333333333333336,28.0,-24.0,5.666666666666667,44.96666666666667,Pittsburgh Penguins,5,30.0,0.810874210330732,0.10665478312537136,31.0,24.0,-26.1,4.0,53.0,0
0069,Detroit Red Wings,17,25.0,0.9197337049779686,0.0889103389103389,24.75,31.75,-12.325,1.75,54.224999999999994,Chicago Blackhawks,16,47.9,0.8519485394485395,0.06882752317534926,31.5,34.0,-30.25,3.0,50.075,1
0070,Edmonton Oilers,22,16.66,0.9083114271349565,0.08177328982378071,32.0,34.2,-13.0,4.2,51.239999999999995,Toronto Maple Leafs,10,43.0,0.8778651173388015,0.0939805026041397,32.2,25.0,-23.0,3.2,58.85999999999999,1
0071,San Jose Sharks,28,35.425,0.8829044535566275,0.08852788078794271,33.25,29.75,-13.575,4.5,45.35,Minnesota Wild,30,6.25,0.9251213111507228,0.08320180976430977,34.25,29.5,-5.25,5.0,46.175,1
0072,Nashville Predators,18,13.325,0.902922077922078,0.08761676919571657,34.75,31.5,-21.925,3.5,54.675000000000004,Dallas Stars,25,0.0,0.9423076923076923,0.04,25.0,52.0,1.0,1.0,43.9,1
0073,Vegas Golden Knights,54,3.575,0.9285449604743083,0.137072697417525,29.75,24.75,-4.0,3.5,48.15,Arizona Coyotes,53,19.575,0.8776948710518689,0.10571132378197597,29.5,31.5,-21.325,4.0,53.45,1
0074,Colorado Avalanche,21,38.675,0.911712962962963,0.11237160743739691,28.75,26.25,-17.325,5.25,52.5,Anaheim Ducks,24,0.0,0.9183075365726228,0.06418350168350168,23.75,32.0,-5.25,1.75,54.099999999999994,0
0075,Philadelphia Flyers,4,24.68,0.9191946454600354,0.1543045843045843,25.0,37.4,-26.32,3.4,47.239999999999995,Boston Bruins,6,18.325,0.9079762742001831,0.04569789889557331,33.75,24.0,-9.0,3.25,58.575,1
0076,Florida Panthers,13,25.0,0.924126984126984,0.11783899283899285,38.75,31.5,-40.650000000000006,3.75,48.8,Carolina Hurricanes,12,35.660000000000004,0.9176356123724544,0.10590433322616369,32.2,28.6,-14.66,3.6,49.56,1
0077,Tampa Bay Lightning,14,16.666666666666668,0.9408225616921269,0.1225771225771226,35.666666666666664,28.333333333333332,-26.766666666666666,2.6666666666666665,48.800000000000004,Columbus Blue Jackets,29,5.0,0.9033048633048633,0.06911389759665622,30.4,33.8,-19.0,2.2,46.160000000000004,1
0078,Los Angeles Kings,26,24.575,0.8897549210049209,0.10182313329372153,29.75,30.25,-13.575,4.25,50.3,St. Louis Blues,19,0.0,0.8930686759634129,0.07999835309617917,27.25,32.25,-39.775000000000006,3.5,49.975,1
0079,Ottawa Senators,9,15.0,0.8784442600128508,0.10531249538901924,28.25,30.0,-20.25,4.5,45.4,Winnipeg Jets,52,11.25,0.9245036314665813,0.10853738046942915,29.75,33.5,-42.325,5.0,47.65,1
0080,Montréal Canadiens,8,49.559999999999995,0.8861732385261796,0.1315359477124183,36.0,28.0,-23.0,4.0,46.879999999999995,Vancouver Canucks,23,11.666666666666666,0.874501718834643,0.10366220562298994,29.833333333333332,37.0,-38.949999999999996,4.333333333333333,50.71666666666667,0
0081,New York Islanders,2,22.925,0.9528729838709677,0.07358034122740005,27.0,28.5,-2.125,5.0,57.099999999999994,New Jersey Devils,1,12.5,0.9339864864864865,0.08263510682865521,28.0,37.5,-34.0,2.75,41.325,1
0082,Buffalo Sabres,7,16.66,0.890254329004329,0.09187549832711123,32.2,26.6,-9.0,3.4,53.42,Washington Capitals,15,15.0,0.8850013785497657,0.1375109491957318,26.0,28.2,-19.0,1.8,44.36,0
0083,New York Rangers,3,17.7,0.9071969696969697,0.07612132352941177,35.0,28.0,-30.25,5.25,42.225,Pittsburgh Penguins,5,34.0,0.8310523094410562,0.10675239792886851,30.4,26.0,-25.68,3.6,55.6,1
0084,Detroit Red Wings,17,20.0,0.9072155354109462,0.07757988403149693,26.0,31.0,-17.66,2.4,54.75999999999999,Chicago Blackhawks,16,46.32,0.8751072186556058,0.08363344711170798,30.8,33.4,-24.0,3.4,48.68,1
0085,Los Angeles Kings,26,23.66,0.88513727013727,0.09884981098280331,28.4,30.2,-20.66,4.4,49.059999999999995,St. Louis Blues,19,10.0,0.8970636364229042,0.09066534914360999,27.8,30.4,-35.620000000000005,3.2,51.160000000000004,0
0086,Edmonton Oilers,22,13.883333333333333,0.9006043501986706,0.0785610748531506,32.0,33.333333333333336,-27.333333333333332,3.8333333333333335,50.03333333333333,Winnipeg Jets,52,22.34,0.9110314766018364,0.11840885174396436,31.4,31.0,-33.660000000000004,4.6,48.67999999999999,0
0087,Toronto Maple Leafs,10,52.5,0.8878042644490013,0.10130559125057619,31.666666666666668,26.166666666666668,-19.0,3.0,58.383333333333326,Calgary Flames,20,37.300000000000004,0.9360929557007989,0.11911630036630037,31.0,31.0,-7.333333333333333,5.333333333333333,46.199999999999996,0
0088,San Jose Sharks,28,28.339999999999996,0.8787373559487502,0.0777188563544921,32.4,29.6,-10.66,4.2,47.8,Minnesota Wild,30,5.0,0.9332004971964404,0.09414765470799955,33.2,29.4,-4.0,4.6,45.42,0
0089,Nashville Predators,18,10.66,0.8723376623376623,0.07009341535657325,34.6,30.8,-29.839999999999996,3.8,55.0,Dallas Stars,25,31.25,0.9711538461538461,0.145,26.5,43.0,1.0,4.5,43.8,1
0090,Vegas Golden Knights,54,7.859999999999999,0.9043744299179082,0.12256138374047162,30.0,25.0,-9.66,3.6,50.36,Arizona Coyotes,53,22.32,0.8892526710350435,0.12303059748711924,28.8,31.4,-21.86,4.4,50.92,0
0091,Colorado Avalanche,21,35.94,0.9188440545808968,0.10864728594991753,29.4,28.6,-13.66,5.0,52.760000000000005,Anaheim Ducks,24,0.0,0.9158960292580982,0.061873117136275024,26.6,32.0,-9.0,2.4,52.519999999999996,1
0092,Ottawa Senators,9,12.0,0.8711764606418596,0.11282142488264398,26.8,31.6,-29.339999999999996,4.0,45.760000000000005,Vancouver Canucks,23,10.0,0.8707850230703867,0.10028189053399138,29.142857142857142,36.42857142857143,-33.24285714285714,4.142857142857143,52.142857142857146,1
0093,Pittsburgh Penguins,5,28.333333333333332,0.8463897450470341,0.11527612108107461,28.5,26.0,-21.233333333333334,3.0,54.51666666666667,Boston Bruins,6,29.660000000000004,0.9146163134777936,0.08271216527030481,32.2,22.6,-7.0,3.4,56.02,1
0094,New York Rangers,3,14.16,0.8941786283891547,0.0762816742081448,33.2,26.2,-24.0,4.6,43.96,Buffalo Sabres,7,23.883333333333336,0.8924162419122097,0.08697958193925936,34.833333333333336,27.333333333333332,-18.45,3.6666666666666665,53.083333333333336,1
0095,Philadelphia Flyers,4,20.566666666666666,0.894200666088491,0.13839107515578103,23.666666666666668,35.5,-34.266666666666666,3.1666666666666665,48.4,New Jersey Devils,1,20.0,0.9471891891891893,0.08277475212959083,27.2,35.6,-27.0,2.6,40.86,0
0096,New York Islanders,2,18.34,0.9456317204301076,0.05886427298192004,27.2,27.6,-11.5,4.4,57.879999999999995,Washington Capitals,15,23.616666666666664,0.8937511487914714,0.13072148992117436,26.833333333333332,31.5,-25.666666666666668,2.0,45.06666666666666,1
0097,Tampa Bay Lightning,14,20.825,0.910974064126238,0.10755784193284194,34.75,28.25,-19.825,2.75,49.3,Carolina Hurricanes,12,33.050000000000004,0.9168702566871901,0.11389463666282872,31.166666666666668,27.666666666666668,-12.049999999999999,3.8333333333333335,49.75,0
0098,Florida Panthers,13,20.0,0.9085323565323564,0.11166249861902036,35.6,30.4,-36.32000000000001,4.0,48.9,Columbus Blue Jackets,29,4.166666666666667,0.9090040527540527,0.08735681942578494,30.0,33.5,-21.216666666666665,2.1666666666666665,46.666666666666664,0
0099,Chicago Blackhawks,16,46.93333333333334,0.8835770032006591,0.09826596783118523,31.5,32.333333333333336,-26.5,3.1666666666666665,48.9,Nashville Predators,18,13.049999999999999,0.8708874458874458,0.07801902260106595,31.666666666666668,29.333333333333332,-37.199999999999996,3.8333333333333335,54.300000000000004,1
0100,Edmonton Oilers,22,11.9,0.9035255332529959,0.08237565814480577,32.857142857142854,34.0,-30.428571428571427,3.7142857142857144,50.15714285714285,Winnipeg Jets,52,26.95,0.9083157041857408,0.1118319378568124,32.5,32.166666666666664,-27.883333333333336,4.166666666666667,48.75,1
0101,Toronto Maple Leafs,10,48.57142857142857,0.8951742180125638,0.10022622107192244,31.714285714285715,27.142857142857142,-19.714285714285715,3.142857142857143,57.47142857142857,Calgary Flames,20,34.225,0.9286322167755992,0.10448874042624043,31.5,31.25,-11.5,5.0,46.65,0
0102,Los Angeles Kings,26,23.883333333333336,0.8881520261896605,0.11094627105709799,29.5,30.333333333333332,-17.05,4.333333333333333,49.21666666666666,Minnesota Wild,30,8.333333333333334,0.9211855995155522,0.09569775823367778,32.5,30.5,-7.333333333333333,4.5,45.0,0
0103,Detroit Red Wings,17,23.333333333333332,0.8941081842710266,0.07699558237192645,26.166666666666668,31.666666666666668,-22.883333333333336,2.8333333333333335,53.96666666666666,Dallas Stars,25,45.833333333333336,0.9415535444947208,0.14212121212121212,25.0,34.333333333333336,-7.333333333333333,4.333333333333333,45.6,1
0104,San Jose Sharks,28,27.78333333333333,0.8817064173136137,0.08791386177689157,33.0,29.5,-12.883333333333333,4.166666666666667,49.35,Colorado Avalanche,21,29.95,0.8990367121507473,0.09558991000876965,30.0,26.333333333333332,-11.216666666666667,4.833333333333333,53.050000000000004,1
0105,Anaheim Ducks,24,0.0,0.9248628526645768,0.08489426428022918,24.666666666666668,32.166666666666664,-7.333333333333333,2.5,51.349999999999994,Arizona Coyotes,53,18.599999999999998,0.9015377196896966,0.1025254979059327,26.666666666666668,30.666666666666668,-18.05,4.0,48.866666666666674,0
0106,St. Louis Blues,19,8.333333333333334,0.8856482684476582,0.09168348987773951,28.333333333333332,31.166666666666668,-33.68333333333334,3.0,50.96666666666667,Vegas Golden Knights,54,6.55,0.9203120249315901,0.10830732595656585,29.5,23.5,-7.883333333333333,3.3333333333333335,52.199999999999996,0
0107,Chicago Blackhawks,16,47.371428571428574,0.8892198488972684,0.09851368671244447,29.857142857142858,33.285714285714285,-22.571428571428573,3.0,48.6,Nashville Predators,18,11.185714285714285,0.8750463821892394,0.0778624589327818,32.714285714285715,28.0,-38.885714285714286,3.857142857142857,54.142857142857146,0
0108,Ottawa Senators,9,10.0,0.8593137172015496,0.09864748369849961,28.333333333333332,32.166666666666664,-24.28333333333333,4.166666666666667,44.199999999999996,Vancouver Canucks,23,8.75,0.8834646729643661,0.11274665421724245,29.875,36.375,-28.9625,3.875,53.575,1
0109,Pittsburgh Penguins,5,24.285714285714285,0.8564293052784102,0.10833191330758776,28.714285714285715,27.428571428571427,-22.814285714285713,3.4285714285714284,51.057142857142864,Boston Bruins,6,30.26666666666667,0.9177358167870503,0.08281569328080955,32.833333333333336,23.833333333333332,-5.666666666666667,3.3333333333333335,58.300000000000004,1
0110,New York Rangers,3,11.799999999999999,0.8909821903242956,0.07467917295123178,32.666666666666664,25.833333333333332,-28.166666666666668,4.333333333333333,41.7,Buffalo Sabres,7,27.614285714285717,0.898261540686656,0.09241107023365089,33.285714285714285,27.714285714285715,-15.671428571428573,3.7142857142857144,55.44285714285714,0
0111,Philadelphia Flyers,4,23.342857142857145,0.8928313401637615,0.1416623962164759,24.714285714285715,34.142857142857146,-29.228571428571428,3.4285714285714284,48.87142857142857,New Jersey Devils,1,16.666666666666668,0.9291092705608835,0.08820972933876159,27.0,34.833333333333336,-29.0,2.3333333333333335,42.1,0
0112,New York Islanders,2,15.283333333333333,0.9411795868449095,0.05885748238689415,28.333333333333332,29.166666666666668,-17.75,4.166666666666667,56.56666666666666,Washington Capitals,15,27.385714285714283,0.9005261947624377,0.12363000294401817,28.285714285714285,31.857142857142858,-21.857142857142858,2.0,45.771428571428565,1
0113,Tampa Bay Lightning,14,21.66,0.9176681401898794,0.11104627354627357,34.2,29.8,-22.32,3.0,48.2,Carolina Hurricanes,12,33.08571428571429,0.910888791446163,0.10556048221893255,31.857142857142858,28.285714285714285,-13.757142857142856,3.7142857142857144,50.67142857142857,1
0114,Florida Panthers,13,16.666666666666668,0.9010496910496909,0.10918111444058148,34.833333333333336,29.0,-30.100000000000005,3.8333333333333335,49.083333333333336,Columbus Blue Jackets,29,3.5714285714285716,0.9081785889965613,0.09435779327404943,28.857142857142858,33.142857142857146,-18.04285714285714,2.7142857142857144,47.142857142857146,0
0115,Calgary Flames,20,32.38,0.9048105353252411,0.10666791541791543,30.4,29.2,-19.0,4.8,48.4,Montréal Canadiens,8,41.3,0.8918110321051497,0.13486581501287384,35.5,27.5,-19.0,3.8333333333333335,45.61666666666667,1
0116,Toronto Maple Leafs,10,48.75,0.8938543638379164,0.11150746724745594,30.375,27.0,-20.25,3.0,55.8625,Edmonton Oilers,22,22.9125,0.8928575688690987,0.09130947010747428,32.0,33.875,-29.0,3.5,49.025,0
0117,Ottawa Senators,9,12.142857142857142,0.859003594336022,0.08787724516349801,30.428571428571427,32.57142857142857,-25.428571428571427,4.142857142857143,45.028571428571425,Vancouver Canucks,23,11.477777777777778,0.8938290633068269,0.11609226406612026,30.444444444444443,37.111111111111114,-28.41111111111111,3.7777777777777777,53.17777777777778,1
0118,Los Angeles Kings,26,20.47142857142857,0.8998013038335618,0.1087022459400976,28.285714285714285,30.714285714285715,-14.471428571428572,4.142857142857143,49.45714285714285,Minnesota Wild,30,7.142857142857143,0.9188393574078884,0.08635565424358528,32.57142857142857,29.142857142857142,-6.142857142857143,4.285714285714286,45.58571428571429,1
0119,Detroit Red Wings,17,20.0,0.8962485735310098,0.07279893455008664,25.428571428571427,30.285714285714285,-23.042857142857144,2.857142857142857,52.85714285714285,Dallas Stars,25,40.625,0.9442603964662788,0.1293181818181818,24.25,31.0,-5.25,4.25,47.650000000000006,1
0120,San Jose Sharks,28,23.814285714285713,0.8747959767450021,0.08964045295162135,32.57142857142857,31.285714285714285,-13.757142857142856,4.285714285714286,49.857142857142854,Colorado Avalanche,21,28.52857142857143,0.8991743247006406,0.10574373238846922,31.714285714285715,26.857142857142858,-9.471428571428572,4.857142857142857,52.2,1
0121,Anaheim Ducks,24,0.0,0.9355967308553516,0.0787188931925774,24.571428571428573,32.0,-6.142857142857143,2.2857142857142856,51.8,Arizona Coyotes,53,15.942857142857141,0.9096513787816447,0.08787899820508517,27.285714285714285,29.714285714285715,-15.328571428571427,3.857142857142857,48.38571428571429,1
0123,Columbus Blue Jackets,29,7.2875,0.9125134082291341,0.0906275852438255,29.125,33.375,-15.6625,2.75,46.95,Chicago Blackhawks,16,41.45,0.9000911773089193,0.09036614254005558,29.875,34.375,-19.625,3.125,47.5875,0
0124,New Jersey Devils,1,14.285714285714286,0.914026433590001,0.07981002010549312,28.0,32.285714285714285,-24.714285714285715,2.5714285714285716,39.857142857142854,Buffalo Sabres,7,27.2875,0.9013634634854394,0.09085968645444452,32.25,29.125,-13.5875,3.75,55.087500000000006,0
0125,Pittsburgh Penguins,5,21.25,0.8493756421186089,0.10214336532060989,27.25,26.5,-26.0875,3.375,49.325,New York Rangers,3,10.114285714285714,0.8951275917065391,0.07499973066149537,33.57142857142857,25.714285714285715,-27.571428571428573,4.142857142857143,42.51428571428572,0
